time,open,high,low,close,Volume
1674460800,22687,22760,22655,22713,4501.354
1674464400,22713,22783,22698,22778.5,4040.304
1674468000,22778.5,22949,22762,22904.5,10753.875
1674471600,22904.5,22922,22821,22900,8489.856
1674475200,22900,22970,22802.5,22902,8794.921
1674478800,22902,22929.5,22661.5,22789,10606.826
1674482400,22789,23133,22491,22622,26401.25
1674486000,22622,22911,22585,22840,16349.254
1674489600,22840,22925,22761,22901.5,9692.844
1674493200,22901.5,23064.5,22845,23063,8983.501
1674496800,23063,23185,22870,22941,14952.756
1674500400,22941,22973.5,22653,22787.5,13089.073
1674504000,22787.5,23028,22755,23015.5,7631.415
1674507600,23015.5,23038.5,22933,22986,6582.7
1674511200,22986,23024.5,22850,22919.5,5476.638
1674514800,22919.5,22952,22868,22910,4789.006
1674518400,22910,23005.5,22864.5,22981.5,4890.24
1674522000,22981.5,23108.5,22932,23095,5362.563
1674525600,23095,23148.5,23045,23045.5,7215.634
1674529200,23045.5,23088,23011,23083.5,5137.06
1674532800,23083.5,23125.5,23067.5,23077.5,4462.706
1674536400,23077.5,23167.5,23032.5,23124,6232.81
1674540000,23124,23159.5,23071.5,23100.5,4723.951
1674543600,23100.5,23132,23018.5,23057.5,4399.82
1674547200,23057.5,23094.5,23038.5,23054.5,4310.045
1674550800,23054.5,23060,22762.5,22840.5,19644.329
1674554400,22840.5,22931,22837.5,22892.5,6711.088
1674558000,22892.5,22924,22855.5,22907.5,4966.817
1674561600,22907.5,23023.5,22875,22951.5,8168.1
1674565200,22951.5,23004.5,22776,22853.5,11296.687
1674568800,22853.5,22949,22703,22851.5,17550.154
1674572400,22851.5,22947,22743,22918,9759.625
1674576000,22918,22938.5,22834,22865.5,5645.476
1674579600,22865.5,22918,22777.5,22903,5805.503
1674583200,22903,23043,22870,22987,7278.195
1674586800,22987,23062,22954.5,23011,5902.613
1674590400,23011,23028,22866.5,23004.5,5180.548
1674594000,23004.5,23068,22811,22892.5,6177.139
1674597600,22892.5,22913,22660,22748.5,12419.474
1674601200,22748.5,22772,22444.5,22623.5,19626.814
1674604800,22623.5,22695,22491.5,22648,10220.243
1674608400,22648,22658,22328,22487.5,17325.538
1674612000,22487.5,22583,22479,22540.5,7515.41
1674615600,22540.5,22639.5,22527.5,22637.5,5824.178
1674619200,22637.5,22648.5,22611,22614.5,3796.449
1674622800,22614.5,22724,22598,22662.5,6327.4
1674626400,22662.5,22728.5,22626,22700.5,6963.545
1674630000,22700.5,22753.5,22686.5,22702,6108.702
1674633600,22702,22725,22646.5,22649,6253.864
1674637200,22649,22695,22563.5,22596.5,9958.802
1674640800,22596.5,22620,22476,22598.5,9501.254
1674644400,22598.5,22616.5,22556.5,22592.5,4846.571
1674648000,22592.5,22735.5,22588,22687.5,8781.874
1674651600,22687.5,22721,22566,22595,7826.769
1674655200,22595,22620.5,22413,22429.5,12138.923
1674658800,22429.5,22600.5,22328.5,22572.5,14403.775
1674662400,22572.5,22690,22516.5,22624,9510.363
1674666000,22624,22645,22510,22565.5,6778.672
1674669600,22565.5,22718.5,22553.5,22716,5195.371
1674673200,22716,22750,22648,22741.5,5448.26
1674676800,22741.5,22944,22741.5,22929,11435.286
1674680400,22929,23730,22830,23593.5,29423.095
1674684000,23593.5,23828,22808.5,22930.5,33544.642
1674687600,22930.5,23207.5,22882,23051.5,11782.374
1674691200,23051.5,23270,23042.5,23229.5,8312.021
1674694800,23229.5,23236.5,23128,23153,5922.992
1674698400,23153,23253,23133,23173,4720.012
1674702000,23173,23220,23100,23128,4932.427
1674705600,23128,23187.5,23096,23170,5616.095
1674709200,23170,23181.5,23127,23142,3932.136
1674712800,23142,23155,22890,23080,13850.688
1674716400,23080,23083,22945.5,22962.5,6559.51
1674720000,22962.5,23041.5,22921,22992,10303.183
1674723600,22992,23026.5,22905.5,22967.5,8809.445
1674727200,22967.5,22986.5,22844.5,22930,10461.894
1674730800,22930,22986.5,22890,22986,6000.747
1674734400,22986,23136,22958,23110,10775.85
1674738000,23110,23142,22870.5,23116.5,22315.516
1674741600,23116.5,23234.5,22915,23034,18894.243
1674745200,23034,23167.5,22889,22950.5,13211.832
1674748800,22950.5,23026,22851.5,23001.5,11294.615
1674752400,23001.5,23051.5,22955,22974.5,4577.945
1674756000,22974.5,23101.5,22956,23031.5,5443.962
1674759600,23031.5,23083.5,22976,23067.5,4566.859
1674763200,23067.5,23166,23036.5,23109.5,4079.754
1674766800,23109.5,23110,22960.5,23074,4438.376
1674770400,23074,23143.5,22985.5,22997,5154.633
1674774000,22997,23025,22964,23000.5,4218.953
1674777600,23000.5,23066.5,22889,22918,6045.622
1674781200,22918,22958,22518.5,22638,18827.351
1674784800,22638,22801,22600,22771.5,7238.722
1674788400,22771.5,22827.5,22748.5,22759,4689.517
1674792000,22759,22843,22749,22789,5826.736
1674795600,22789,23090,22784.5,23021.5,11604.983
1674799200,23021.5,23042.5,22961,22992.5,6343.425
1674802800,22992.5,23074.5,22925.5,23072,8398.233
1674806400,23072,23083,22927.5,22957,9029.968
1674810000,22957,22974,22903,22940.5,5290.539
1674813600,22940.5,22985.5,22900,22943,3645.538
1674817200,22943,22967.5,22910.5,22958.5,3788.342
1674820800,22958.5,22976.5,22851,22923,6197.871
1674824400,22923,23015,22846,22897,13878.38
1674828000,22897,23047.5,22835.5,22957,12257.27
1674831600,22957,23139,22919,22929,17471.177
1674835200,22929,23134,22919,23123,8129.451
1674838800,23123,23231.5,23080,23200.5,8492.611
1674842400,23200.5,23245,23126.5,23175,5929.645
1674846000,23175,23278.5,23151.5,23246.5,3854.52
1674849600,23246.5,23497.5,23011.5,23102,18467.066
1674853200,23102,23186,23043,23078,5745.054
1674856800,23078,23089.5,22943,22995.5,8153.6
1674860400,22995.5,23073.5,22995.5,23063.5,5150.452
1674864000,23063.5,23177,23036,23142.5,5208.925
1674867600,23142.5,23160,23065,23081,3844.639
1674871200,23081,23115.5,23060,23078,3993.35
1674874800,23078,23126,23072.5,23107.5,4096.127
1674878400,23107.5,23120.5,23071,23083.5,3485.118
1674882000,23083.5,23098.5,23023,23060.5,4313.27
1674885600,23060.5,23070,23006,23032,3472.776
1674889200,23032,23033.5,22945,22984,5866.771
1674892800,22984,23008.5,22946.5,22971.5,4577.283
1674896400,22971.5,23013.5,22900,22995,7185.709
1674900000,22995,23007.5,22947.5,22971,3344.033
1674903600,22971,22995.5,22931,22975,3267.3
1674907200,22975,22975.5,22913,22950,4633.414
1674910800,22950,22967,22870,22964,6768.18
1674914400,22964,22978,22941.5,22942.5,3329.215
1674918000,22942.5,23038,22928,23006,6510.623
1674921600,23006,23048,23001.5,23012.5,5573.384
1674925200,23012.5,23018,22965,23013.5,4422.269
1674928800,23013.5,23020.5,22969,22987.5,2723.758
1674932400,22987.5,23038.5,22982,23031,3890.816
1674936000,23031,23035,22944.5,22953.5,3299.277
1674939600,22953.5,22999,22934,22991.5,2464.812
1674943200,22991.5,23003,22969.5,22970.5,2625.767
1674946800,22970.5,23022.5,22955,23016.5,3274.585
1674950400,23016.5,23135.5,22962,23102.5,7578.057
1674954000,23102.5,23504,23102.5,23236,26075.711
1674957600,23236,23277,23050.5,23136,11241.01
1674961200,23136,23190.5,23101,23183,4293.566
1674964800,23183,23232,23144,23217,5124.261
1674968400,23217,23242,23185,23237.5,3534.422
1674972000,23237.5,23259.5,23175,23192,3866.452
1674975600,23192,23208,23169,23195.5,3409.635
1674979200,23195.5,23214,23149,23162,3366.161
1674982800,23162,23362.5,23153,23285.5,10752.838
1674986400,23285.5,23496.5,23285.5,23450.5,15752.478
1674990000,23450.5,23608.5,23274,23426.5,17552.414
1674993600,23426.5,23533,23346,23472.5,10437.887
1674997200,23472.5,23669,23460.5,23544.5,13491.227
1675000800,23544.5,23599,23429,23533,7935.84
1675004400,23533,23543,23464,23516,4845.131
1675008000,23516,23645.5,23467,23577,10967.766
1675011600,23577,23635,23540.5,23584,6674.681
1675015200,23584,23764.5,23531.5,23692,16877.267
1675018800,23692,23970,23668.5,23905,22414.817
1675022400,23905,23916,23619,23709,11748.199
1675026000,23709,23836.5,23665,23801.5,6053.163
1675029600,23801.5,23829.5,23733.5,23780,4112.78
1675033200,23780,23887.5,23737.5,23749,6210.872
1675036800,23749,23808,23694,23760.5,6521.402
1675040400,23760.5,23775.5,23638,23680,6751.609
1675044000,23680,23681,23580,23653.5,7713.261
1675047600,23653.5,23706,23633,23705.5,5002.138
1675051200,23705.5,23773,23700.5,23722,6495.844
1675054800,23722,23740,23673,23738.5,3789.916
1675058400,23738.5,23750,23667,23705,4381.114
1675062000,23705,23711,23607,23654,8385.436
1675065600,23654,23683,23504,23548,10267.949
1675069200,23548,23548.5,23108,23187.5,36640.148
1675072800,23187.5,23296,23100,23238,9400.845
1675076400,23238,23267.5,23016,23073,22592.036
1675080000,23073,23144,22962,23076.5,17505.133
1675083600,23076.5,23130.5,23048,23053.5,6274.714
1675087200,23053.5,23276.5,23025,23276,10668.041
1675090800,23276,23291.5,23043.5,23173.5,9771.124
1675094400,23173.5,23244,23106,23164,8509.559
1675098000,23164,23229,23082,23105.5,5678.913
1675101600,23105.5,23175,23063,23129.5,4221.556
1675105200,23129.5,23131.5,22601,22779.5,22048.796
1675108800,22779.5,22804,22552,22689,8637.228
1675112400,22689,22786,22674,22741.5,4496.566
1675116000,22741.5,22764,22485,22727,10544.566
1675119600,22727,22835.5,22703.5,22821.5,6917.014
1675123200,22821.5,22874.5,22716.5,22828.5,7364.012
1675126800,22828.5,22857.5,22753.5,22825,4351.105
1675130400,22825,22903,22815,22847.5,6308.249
1675134000,22847.5,22857,22808.5,22826,5328.757
1675137600,22826,22856,22791,22854.5,4904.019
1675141200,22854.5,22862,22742.5,22744,5487.527
1675144800,22744,22855,22733,22801.5,6454.82
1675148400,22801.5,22975,22800.5,22962,7179.734
1675152000,22962,22984,22823,22900.5,8024.496
1675155600,22900.5,22927,22871.5,22880.5,3194.904
1675159200,22880.5,22898.5,22805.5,22819,4941.9
1675162800,22819,22870.5,22802,22855.5,4481.744
1675166400,22855.5,22909.5,22843.5,22888,3819.78
1675170000,22888,23118,22873.5,23118,16932.317
1675173600,23118,23184.5,23044,23110,14439.948
1675177200,23110,23204,23067,23110,9539.199
1675180800,23110,23210,23070,23098.5,8962.305
1675184400,23098.5,23169,23074.5,23137.5,4952.973
1675188000,23137.5,23173,23106.5,23157.5,3999.062
1675191600,23157.5,23175,23077,23156,4847.601
1675195200,23156,23160,23041.5,23088,5845.645
1675198800,23088,23113,22802,22940,13997.471
1675202400,22940,23330,22863,23177,14483.405
1675206000,23177,23181,23076,23123,7644.928
1675209600,23123,23160.5,22981,23070.5,7457.466
1675213200,23070.5,23170,23048.5,23116,5010.551
1675216800,23116,23118,23072,23098,4363.521
1675220400,23098,23123,23036,23121,4508.734
1675224000,23121,23147,23100.5,23128,4609.597
1675227600,23128,23156,23102.5,23109.5,3819.877
1675231200,23109.5,23121.5,23041,23057,4491.908
1675234800,23057,23103.5,23009,23067,5957.724
1675238400,23067,23076,22933,22977.5,8373.821
1675242000,22977.5,23012,22912,22988.5,5723.852
1675245600,22988.5,23002.5,22942,22990,3983.512
1675249200,22990,23089.5,22985.5,23069.5,5997.131
1675252800,23069.5,23098.5,23041,23052,4316.911
1675256400,23052,23133.5,23011,23077.5,6451.104
1675260000,23077.5,23134.5,23025,23090,5833.213
1675263600,23090,23102,22936,22974,10347.509
1675267200,22974,23030.5,22910,22996,5511.227
1675270800,22996,23033,22924,22988.5,5412.343
1675274400,22988.5,23122.5,22944.5,23070,8963.399
1675278000,23070,23485,22750.5,23372.5,45437.266
1675281600,23372.5,23643.5,23313.5,23564,16389.052
1675285200,23564,23787.5,23524.5,23678.5,11979.359
1675288800,23678.5,23831,23650.5,23710,6897.067
1675292400,23710,23782.5,23680,23723,4261.671
1675296000,23723,24266,23687,24190,21613.85
1675299600,24190,24209.5,23952.5,23956,9959.998
1675303200,23956,23991,23836,23886,7167.077
1675306800,23886,23935,23850,23850,4277.134
1675310400,23850,23908,23843.5,23880.5,4092.45
1675314000,23880.5,23921.5,23800,23804,5897.541
1675317600,23804,23830,23658.5,23786,9098.961
1675321200,23786,23829,23735.5,23778,3514.626
1675324800,23778,23848,23766,23796.5,3372.556
1675328400,23796.5,23832.5,23747,23829.5,3654.263
1675332000,23829.5,23831,23766,23776.5,3018.533
1675335600,23776.5,23847,23771.5,23816.5,4245.389
1675339200,23816.5,23826,23758.5,23802.5,4196.713
1675342800,23802.5,23817.5,23714.5,23768,5644.309
1675346400,23768,23942.5,23522.5,23605,18211.823
1675350000,23605,23928.5,23551,23837,12197.355
1675353600,23837,23897,23765,23784.5,6568.428
1675357200,23784.5,23930.5,23775,23891,4755.388
1675360800,23891,24141.5,23889.5,24049.5,8828.835
1675364400,24049.5,24063.5,23720.5,23799,9064.042
1675368000,23799,23871.5,23745.5,23871.5,4714.239
1675371600,23871.5,23921,23400.5,23447.5,11211.347
1675375200,23447.5,23610.5,23354.5,23552,7751.985
1675378800,23552,23590.5,23419.5,23485.5,6321.468
1675382400,23485.5,23576.5,23434,23547.5,7124.234
1675386000,23547.5,23584,23519,23548.5,5715.768
1675389600,23548.5,23574,23411,23473.5,7425.31
1675393200,23473.5,23529,23413,23528.5,7250.573
1675396800,23528.5,23559.5,23503.5,23507,5118.647
1675400400,23507,23542,23497,23519,4050.213
1675404000,23519,23545.5,23502.5,23508,3973.025
1675407600,23508,23541,23443,23449.5,5517.129
1675411200,23449.5,23470,23325.5,23425.5,9528.078
1675414800,23425.5,23444,23401.5,23414,5015.467
1675418400,23414,23443,23354,23432,6064.549
1675422000,23432,23533.5,23418,23526,8806.262
1675425600,23526,23564,23485,23521.5,6892.787
1675429200,23521.5,23538.5,23241.5,23343,21861.924
1675432800,23343,23590.5,23223,23509.5,16879.754
1675436400,23509.5,23699.5,23404,23595.5,16779.98
1675440000,23595.5,23709,23509,23511,9192.628
1675443600,23511,23655.5,23493.5,23499,6590.66
1675447200,23499,23518,23364,23414.5,8245.426
1675450800,23414.5,23433.5,23300,23306,5009.97
1675454400,23306,23399,23200.5,23334,7345.1
1675458000,23334,23389.5,23301,23377,3203.61
1675461600,23377,23434.5,23376.5,23418,4530.036
1675465200,23418,23466,23401.5,23425,3840.74
1675468800,23425,23452,23372.5,23403.5,4077.098
1675472400,23403.5,23433,23359,23368.5,3312.201
1675476000,23368.5,23394,23338.5,23384.5,4131.908
1675479600,23384.5,23388,23328.5,23340.5,4094.718
1675483200,23340.5,23355,23313,23337,4409.272
1675486800,23337,23337,23263.5,23314,4982.389
1675490400,23314,23350,23250,23343.5,4978.151
1675494000,23343.5,23357.5,23295.5,23331.5,3731.615
1675497600,23331.5,23345.5,23294.5,23294.5,2684.681
1675501200,23294.5,23350,23290.5,23340,2997.636
1675504800,23340,23365.5,23325.5,23331,4447.095
1675508400,23331,23368,23329,23358.5,3469.004
1675512000,23358.5,23415.5,23337.5,23406.5,4593.201
1675515600,23406.5,23582,23406.5,23496.5,11754.557
1675519200,23496.5,23500,23386.5,23457,7116.351
1675522800,23457,23465,23378,23412,6256.157
1675526400,23412,23447.5,23354,23405,6111.864
1675530000,23405,23460,23391.5,23436.5,4464.939
1675533600,23436.5,23463.5,23401,23445,3288.631
1675537200,23445,23450,23411,23421,2013.737
1675540800,23421,23437.5,23383.5,23405,3616.406
1675544400,23405,23412,23372,23408.5,4001.975
1675548000,23408.5,23443.5,23382.5,23395,4156.339
1675551600,23395,23415.5,23254,23317.5,7477.926
1675555200,23317.5,23363,23223,23279,7520.895
1675558800,23279,23326.5,23258,23311,3581.618
1675562400,23311,23339.5,23285,23285.5,3360.43
1675566000,23285.5,23343,23284,23342,3379.692
1675569600,23342,23371,23325.5,23363.5,2693.518
1675573200,23363.5,23383,23354,23370,2931.307
1675576800,23370,23430,23338,23390.5,5089.389
1675580400,23390.5,23399.5,23361.5,23375.5,4020.901
1675584000,23375.5,23414,23362,23389.5,3755.557
1675587600,23389.5,23393.5,23351.5,23355.5,2864.057
1675591200,23355.5,23402.5,23355.5,23389,3145.7
1675594800,23389,23397,23339,23353,3957.818
1675598400,23353,23368,23000,23157,15152.695
1675602000,23157,23212.5,23063.5,23164,11202.406
1675605600,23164,23205.5,23135.5,23159,5864.418
1675609200,23159,23199,23059,23097.5,6728.864
1675612800,23097.5,23151,22993.5,23068.5,8744.965
1675616400,23068.5,23101.5,22805,22845.5,17629.766
1675620000,22845.5,22930,22814.5,22842,6392.493
1675623600,22842,22911.5,22749.5,22891.5,6273.401
1675627200,22891.5,22937.5,22851.5,22884,4239.54
1675630800,22884,22895,22793,22893.5,3828.531
1675634400,22893.5,23031,22890,22983,5187.442
1675638000,22983,23000,22902.5,22929,3879.06
1675641600,22929,23090,22921,23049.5,6350.632
1675645200,23049.5,23058,22963,22973.5,5624.903
1675648800,22973.5,22999,22862.5,22871.5,5512.965
1675652400,22871.5,22918,22819.5,22889.5,4642.695
1675656000,22889.5,22920,22862.5,22864,3610.6
1675659600,22864,22881.5,22610,22764,15000.805
1675663200,22764,22793.5,22714,22776,4720.594
1675666800,22776,22882,22750,22871,6428.931
1675670400,22871,22932,22830.5,22855,6578.066
1675674000,22855,22878,22810,22832,6604.068
1675677600,22832,22863.5,22797,22837.5,4371.682
1675681200,22837.5,22889.5,22726.5,22874,9858.829
1675684800,22874,22927,22823.5,22882,7646.924
1675688400,22882,22916,22806,22820.5,6241.9
1675692000,22820.5,22895,22773,22835,11169.432
1675695600,22835,23051,22740.5,23042.5,11356.327
1675699200,23042.5,23150,22916,22993,15628.309
1675702800,22993,23065.5,22950.5,23030.5,4486.513
1675706400,23030.5,23068,22951.5,23014.5,3268.355
1675710000,23014.5,23118,22975,23024,4070.837
1675713600,23024,23024.5,22962.5,23000.5,4635.454
1675717200,23000.5,23003,22897.5,22911,4195.634
1675720800,22911,22918.5,22836,22877,4404.472
1675724400,22877,22884,22629.5,22755,11507.404
1675728000,22755,22819.5,22740.5,22786,5989.285
1675731600,22786,22857.5,22783,22839.5,4969.229
1675735200,22839.5,22881,22798,22873.5,4592.889
1675738800,22873.5,22893.5,22844.5,22869.5,3543.334
1675742400,22869.5,22919.5,22860,22864.5,4397.996
1675746000,22864.5,22938.5,22857,22924.5,5699.246
1675749600,22924.5,22977,22910,22910,5851.707
1675753200,22910,22948.5,22879.5,22901.5,4144.798
1675756800,22901.5,22910.5,22856.5,22867.5,4445.528
1675760400,22867.5,23030.5,22867,23002.5,6889.447
1675764000,23002.5,23058,22967.5,22978.5,7712.958
1675767600,22978.5,23015,22958.5,22971,5916.501
1675771200,22971,23027.5,22958.5,23013,4379.728
1675774800,23013,23034.5,22930,22973.5,6193.829
1675778400,22973.5,23008,22924,22969,6276.396
1675782000,22969,22971,22870,22898.5,7799.947
1675785600,22898.5,23019.5,22866,22969,7532.168
1675789200,22969,23339,22881.5,23275.5,19555.695
1675792800,23275.5,23345.5,22760,22926,25386.072
1675796400,22926,23123.5,22918,23084,11151.762
1675800000,23084,23247.5,23022.5,23190,7642.688
1675803600,23190,23262,23168.5,23190.5,4324.62
1675807200,23190.5,23303.5,23135.5,23226,6095.553
1675810800,23226,23289,23226,23238,6133.64
1675814400,23238,23353,23221.5,23317,8560.52
1675818000,23317,23450,23271.5,23277,9119.817
1675821600,23277,23299.5,23233,23239.5,4843.022
1675825200,23239.5,23274.5,23223.5,23257,4732.621
1675828800,23257,23283.5,23235,23241,2974.192
1675832400,23241,23249,23176,23219.5,6043.571
1675836000,23219.5,23231,23182,23192,5293.379
1675839600,23192,23236.5,23177,23231.5,3953.385
1675843200,23231.5,23235,23158,23202,4838.648
1675846800,23202,23219.5,23174.5,23197.5,3366.716
1675850400,23197.5,23201.5,23126.5,23155,4270.512
1675854000,23155,23175.5,23136,23154,3089.608
1675857600,23154,23194,23081.5,23121,5511.865
1675861200,23121,23133,23045,23104.5,7029.363
1675864800,23104.5,23128,22993,23046.5,10050.431
1675868400,23046.5,23047.5,22853,22867,13446.801
1675872000,22867,22970.5,22664,22967.5,22356.923
1675875600,22967.5,23025,22907,22999.5,8650.148
1675879200,22999.5,23034.5,22826,22885.5,7092.509
1675882800,22885.5,22916.5,22816.5,22870.5,4947.852
1675886400,22870.5,22904.5,22767,22830,5601.03
1675890000,22830,22978.5,22815.5,22951,4024.545
1675893600,22951,22967,22910.5,22923.5,4456.104
1675897200,22923.5,22965,22864.5,22956,4547.408
1675900800,22956,23004.5,22925,22975,5885.472
1675904400,22975,22986,22929.5,22938,4572.8
1675908000,22938,22946,22795,22796,6791.014
