トレード番号,タイプ,日時,シグナル,価格 USDT,ポジションサイズ（数量）,ポジションサイズ（金額）,純損益 USDT,純損益 %,最大順行幅 USDT,最大順行幅 %,最大逆行幅 USDT,最大逆行幅 %,累積損益 USDT,累積損益 %
1261,ロング決済,2025-10-04 22:00,Short,121974.5,1,122524.9,-550.4,-0.45,570.6,0.47,-1087.8,-0.89,9010.4,0.90
1261,ロングエントリー,2025-10-04 02:00,Long,122524.9,1,122524.9,-550.4,-0.45,570.6,0.47,-1087.8,-0.89,9010.4,0.90
1262,ショート決済,2025-10-05 12:00,Long,124002.6,1,121974.5,-2028.1,-1.66,509.2,0.42,-2368,-1.94,6982.3,0.70
1262,ショートエントリー,2025-10-04 22:00,Short,121974.5,1,121974.5,-2028.1,-1.66,509.2,0.42,-2368,-1.94,6982.3,0.70
1263,ロング決済,2025-10-06 05:00,Short,122546.4,1,124002.6,-1456.2,-1.17,1795.7,1.45,-1741.1,-1.40,5526.1,0.55
1263,ロングエントリー,2025-10-05 12:00,Long,124002.6,1,124002.6,-1456.2,-1.17,1795.7,1.45,-1741.1,-1.40,5526.1,0.55
1264,ショート決済,2025-10-06 18:00,Long,123801.2,1,122546.4,-1254.8,-1.02,123.8,0.10,-1770.2,-1.44,4271.3,0.43
1264,ショートエントリー,2025-10-06 05:00,Short,122546.4,1,122546.4,-1254.8,-1.02,123.8,0.10,-1770.2,-1.44,4271.3,0.43
1265,ロング決済,2025-10-07 09:00,Short,124625.4,1,123801.2,824.2,0.67,2372.4,1.92,-120.5,-0.10,5095.5,0.51
1265,ロングエントリー,2025-10-06 18:00,Long,123801.2,1,123801.2,824.2,0.67,2372.4,1.92,-120.5,-0.10,5095.5,0.51
1266,ショート決済,2025-10-08 18:00,Long,122328.3,1,124625.4,2297.1,1.84,4094.8,3.29,-468.4,-0.38,7392.6,0.74
1266,ショートエントリー,2025-10-07 09:00,Short,124625.4,1,124625.4,2297.1,1.84,4094.8,3.29,-468.4,-0.38,7392.6,0.74
1267,ロング決済,2025-10-09 13:00,Short,121995.4,1,122328.3,-332.9,-0.27,1812.3,1.48,-889.1,-0.73,7059.7,0.71
1267,ロングエントリー,2025-10-08 18:00,Long,122328.3,1,122328.3,-332.9,-0.27,1812.3,1.48,-889.1,-0.73,7059.7,0.71
1268,ショート決済,2025-10-10 07:00,Long,121406.4,1,121995.4,589,0.48,2395.4,1.96,-1711.9,-1.40,7648.7,0.76
1268,ショートエントリー,2025-10-09 13:00,Short,121995.4,1,121995.4,589,0.48,2395.4,1.96,-1711.9,-1.40,7648.7,0.76
1269,ロング決済,2025-10-11 01:00,Short,118971.9,1,121406.4,-2434.5,-2.01,1048.6,0.86,-2970.9,-2.45,5214.2,0.52
1269,ロングエントリー,2025-10-10 07:00,Long,121406.4,1,121406.4,-2434.5,-2.01,1048.6,0.86,-2970.9,-2.45,5214.2,0.52
1270,ショート決済,2025-10-12 02:00,Long,111800,1,118971.9,7171.9,6.03,17303.8,14.54,-422.8,-0.36,12386.1,1.24
1270,ショートエントリー,2025-10-11 01:00,Short,118971.9,1,118971.9,7171.9,6.03,17303.8,14.54,-422.8,-0.36,12386.1,1.24
1271,ロング決済,2025-10-13 15:00,Short,114557,1,111800,2757,2.47,4067.6,3.64,-2329.5,-2.08,15143.1,1.51
1271,ロングエントリー,2025-10-12 02:00,Long,111800,1,111800,2757,2.47,4067.6,3.64,-2329.5,-2.08,15143.1,1.51
1272,ショート決済,2025-10-15 06:00,Long,112941,1,114557,1616,1.41,4760.3,4.16,-1275,-1.11,16759.1,1.68
1272,ショートエントリー,2025-10-13 15:00,Short,114557,1,114557,1616,1.41,4760.3,4.16,-1275,-1.11,16759.1,1.68
1273,ロング決済,2025-10-15 23:00,Short,111336.7,1,112941,-1604.3,-1.42,627.7,0.56,-2263,-2.00,15154.8,1.52
1273,ロングエントリー,2025-10-15 06:00,Long,112941,1,112941,-1604.3,-1.42,627.7,0.56,-2263,-2.00,15154.8,1.52
1274,ショート決済,2025-10-16 13:00,Long,111271.3,1,111336.7,65.4,0.06,1236.7,1.11,-859.5,-0.77,15220.2,1.52
1274,ショートエントリー,2025-10-15 23:00,Short,111336.7,1,111336.7,65.4,0.06,1236.7,1.11,-859.5,-0.77,15220.2,1.52
1275,ロング決済,2025-10-17 01:00,Short,108486,1,111271.3,-2785.3,-2.50,675.9,0.61,-3000.3,-2.70,12434.9,1.24
1275,ロングエントリー,2025-10-16 13:00,Long,111271.3,1,111271.3,-2785.3,-2.50,675.9,0.61,-3000.3,-2.70,12434.9,1.24
1276,ショート決済,2025-10-18 01:00,Long,106741.1,1,108486,1744.9,1.61,5016.7,4.62,-722,-0.67,14179.8,1.42
1276,ショートエントリー,2025-10-17 01:00,Short,108486,1,108486,1744.9,1.61,5016.7,4.62,-722,-0.67,14179.8,1.42
1277,ロング決済,2025-10-18 23:00,Short,106821.4,1,106741.1,80.3,0.08,766.5,0.72,-721.3,-0.68,14260.1,1.43
1277,ロングエントリー,2025-10-18 01:00,Long,106741.1,1,106741.1,80.3,0.08,766.5,0.72,-721.3,-0.68,14260.1,1.43
1278,ショート決済,2025-10-20 00:00,Long,108355.8,1,106821.4,-1534.4,-1.44,758.2,0.71,-1644.5,-1.54,12725.7,1.27
1278,ショートエントリー,2025-10-18 23:00,Short,106821.4,1,106821.4,-1534.4,-1.44,758.2,0.71,-1644.5,-1.54,12725.7,1.27
1279,ロング決済,2025-10-20 22:00,Short,110794.5,1,108355.8,2438.7,2.25,3244.2,2.99,-979.3,-0.90,15164.4,1.52
1279,ロングエントリー,2025-10-20 00:00,Long,108355.8,1,108355.8,2438.7,2.25,3244.2,2.99,-979.3,-0.90,15164.4,1.52
1280,ショート決済,2025-10-22 00:00,Long,112120,1,110794.5,-1325.5,-1.20,3391.1,3.06,-1472.1,-1.33,13838.9,1.38
1280,ショートエントリー,2025-10-20 22:00,Short,110794.5,1,110794.5,-1325.5,-1.20,3391.1,3.06,-1472.1,-1.33,13838.9,1.38
1281,ロング決済,2025-10-22 18:00,Short,108185.6,1,112120,-3934.4,-3.51,1815.7,1.62,-4545.4,-4.05,9904.5,0.99
1281,ロングエントリー,2025-10-22 00:00,Long,112120,1,112120,-3934.4,-3.51,1815.7,1.62,-4545.4,-4.05,9904.5,0.99
1282,ショート決済,2025-10-23 05:00,Long,107828.2,1,108185.6,357.4,0.33,1510.7,1.40,-953.4,-0.88,10261.9,1.03
1282,ショートエントリー,2025-10-22 18:00,Short,108185.6,1,108185.6,357.4,0.33,1510.7,1.40,-953.4,-0.88,10261.9,1.03
1283,ロング決済,2025-10-24 11:00,Short,110540.7,1,107828.2,2712.5,2.52,3401.8,3.15,-1206.7,-1.12,12974.4,1.30
1283,ロングエントリー,2025-10-23 05:00,Long,107828.2,1,107828.2,2712.5,2.52,3401.8,3.15,-1206.7,-1.12,12974.4,1.30
1284,ショート決済,2025-10-25 18:00,Long,111725.8,1,110540.7,-1185.1,-1.07,889,0.80,-1565,-1.42,11789.3,1.18
1284,ショートエントリー,2025-10-24 11:00,Short,110540.7,1,110540.7,-1185.1,-1.07,889,0.80,-1565,-1.42,11789.3,1.18
1285,ロング決済,2025-10-26 05:00,Short,111584.5,1,111725.8,-141.3,-0.13,171,0.15,-633.1,-0.57,11648,1.16
1285,ロングエントリー,2025-10-25 18:00,Long,111725.8,1,111725.8,-141.3,-0.13,171,0.15,-633.1,-0.57,11648,1.16
1286,ショート決済,2025-10-26 19:00,Long,112474.4,1,111584.5,-889.9,-0.80,376.2,0.34,-1165.5,-1.04,10758.1,1.08
1286,ショートエントリー,2025-10-26 05:00,Short,111584.5,1,111584.5,-889.9,-0.80,376.2,0.34,-1165.5,-1.04,10758.1,1.08
1287,ロング決済,2025-10-27 18:00,Short,114980,1,112474.4,2505.6,2.23,3876.2,3.45,-340.1,-0.30,13263.7,1.33
1287,ロングエントリー,2025-10-26 19:00,Long,112474.4,1,112474.4,2505.6,2.23,3876.2,3.45,-340.1,-0.30,13263.7,1.33
1288,ショート決済,2025-10-28 20:00,Long,114542.2,1,114980,437.8,0.38,1563.7,1.36,-760.9,-0.66,13701.5,1.37
1288,ショートエントリー,2025-10-27 18:00,Short,114980,1,114980,437.8,0.38,1563.7,1.36,-760.9,-0.66,13701.5,1.37
1289,ロング決済,2025-10-29 10:00,Short,112390,1,114542.2,-2152.2,-1.88,1508.3,1.32,-2408.6,-2.10,11549.3,1.15
1289,ロングエントリー,2025-10-28 20:00,Long,114542.2,1,114542.2,-2152.2,-1.88,1508.3,1.32,-2408.6,-2.10,11549.3,1.15
1290,ショート決済,2025-10-30 06:00,Long,111374.7,1,112390,1015.3,0.90,3284.5,2.92,-1201.6,-1.07,12564.6,1.26
1290,ショートエントリー,2025-10-29 10:00,Short,112390,1,112390,1015.3,0.90,3284.5,2.92,-1201.6,-1.07,12564.6,1.26
1291,ロング決済,2025-10-30 10:00,Short,110517.5,1,111374.7,-857.2,-0.77,371.2,0.33,-1699.1,-1.53,11707.4,1.17
1291,ロングエントリー,2025-10-30 06:00,Long,111374.7,1,111374.7,-857.2,-0.77,371.2,0.33,-1699.1,-1.53,11707.4,1.17
1292,ショート決済,2025-10-31 10:00,Long,109254.2,1,110517.5,1263.3,1.14,4279.9,3.87,-1026.2,-0.93,12970.7,1.30
1292,ショートエントリー,2025-10-30 10:00,Short,110517.5,1,110517.5,1263.3,1.14,4279.9,3.87,-1026.2,-0.93,12970.7,1.30
1293,ロング決済,2025-11-01 07:00,Short,109518.1,1,109254.2,263.9,0.24,1913.1,1.75,-744.2,-0.68,13234.6,1.32
1293,ロングエントリー,2025-10-31 10:00,Long,109254.2,1,109254.2,263.9,0.24,1913.1,1.75,-744.2,-0.68,13234.6,1.32
1294,ショート決済,2025-11-02 05:00,Long,110245.1,1,109518.1,-727,-0.66,183,0.17,-1013.4,-0.93,12507.6,1.25
1294,ショートエントリー,2025-11-01 07:00,Short,109518.1,1,109518.1,-727,-0.66,183,0.17,-1013.4,-0.93,12507.6,1.25
1295,ロング決済,2025-11-02 07:00,Short,109810.9,1,110245.1,-434.2,-0.39,223.3,0.20,-452.7,-0.41,12073.4,1.21
1295,ロングエントリー,2025-11-02 05:00,Long,110245.1,1,110245.1,-434.2,-0.39,223.3,0.20,-452.7,-0.41,12073.4,1.21
1296,ショート決済,2025-11-02 22:00,Long,110679.2,1,109810.9,-868.3,-0.79,0.1,0.00,-1387.1,-1.26,11205.1,1.12
1296,ショートエントリー,2025-11-02 07:00,Short,109810.9,1,109810.9,-868.3,-0.79,0.1,0.00,-1387.1,-1.26,11205.1,1.12
1297,ロング決済,2025-11-03 02:00,Short,110074.9,1,110679.2,-604.3,-0.55,37,0.03,-990.2,-0.89,10600.8,1.06
1297,ロングエントリー,2025-11-02 22:00,Long,110679.2,1,110679.2,-604.3,-0.55,37,0.03,-990.2,-0.89,10600.8,1.06
1298,ショート決済,2025-11-04 11:00,Long,106983.6,1,110074.9,3091.3,2.81,4806.5,4.37,-640.6,-0.58,13692.1,1.37
1298,ショートエントリー,2025-11-03 02:00,Short,110074.9,1,110074.9,3091.3,2.81,4806.5,4.37,-640.6,-0.58,13692.1,1.37
1299,ロング決済,2025-11-04 21:00,Short,104540.2,1,106983.6,-2443.4,-2.28,255.4,0.24,-3415.6,-3.19,11248.7,1.12
1299,ロングエントリー,2025-11-04 11:00,Long,106983.6,1,106983.6,-2443.4,-2.28,255.4,0.24,-3415.6,-3.19,11248.7,1.12
1300,ショート決済,2025-11-05 13:00,Long,102093,1,104540.2,2447.2,2.34,5652.2,5.41,-259.7,-0.25,13695.9,1.37
1300,ショートエントリー,2025-11-04 21:00,Short,104540.2,1,104540.2,2447.2,2.34,5652.2,5.41,-259.7,-0.25,13695.9,1.37
1301,ロング決済,2025-11-06 11:00,Short,103301.2,1,102093,1208.2,1.18,2392.8,2.34,-967,-0.95,14904.1,1.49
1301,ロングエントリー,2025-11-05 13:00,Long,102093,1,102093,1208.2,1.18,2392.8,2.34,-967,-0.95,14904.1,1.49
1302,ショート決済,2025-11-08 02:00,Long,101117.7,1,103301.2,2183.5,2.11,4112.3,3.98,-885,-0.86,17087.6,1.71
1302,ショートエントリー,2025-11-06 11:00,Short,103301.2,1,103301.2,2183.5,2.11,4112.3,3.98,-885,-0.86,17087.6,1.71
1303,ロング決済,2025-11-08 23:00,Short,101758.1,1,101117.7,640.4,0.63,2907.5,2.88,-237.4,-0.23,17728,1.77
1303,ロングエントリー,2025-11-08 02:00,Long,101117.7,1,101117.7,640.4,0.63,2907.5,2.88,-237.4,-0.23,17728,1.77
1304,ショート決済,2025-11-09 23:00,Long,102885.6,1,101758.1,-1127.5,-1.11,424.8,0.42,-1201.9,-1.18,16600.5,1.66
1304,ショートエントリー,2025-11-08 23:00,Short,101758.1,1,101758.1,-1127.5,-1.11,424.8,0.42,-1201.9,-1.18,16600.5,1.66
1305,ロング決済,2025-11-10 21:00,Short,106126.2,1,102885.6,3240.6,3.15,3734.8,3.63,-166.3,-0.16,19841.1,1.98
1305,ロングエントリー,2025-11-09 23:00,Long,102885.6,1,102885.6,3240.6,3.15,3734.8,3.63,-166.3,-0.16,19841.1,1.98
1306,ショート決済,2025-11-12 16:00,Long,103328.9,1,106126.2,2797.3,2.64,3676.2,3.46,-1342.5,-1.27,22638.4,2.26
1306,ショートエントリー,2025-11-10 21:00,Short,106126.2,1,106126.2,2797.3,2.64,3676.2,3.46,-1342.5,-1.27,22638.4,2.26
1307,ロング決済,2025-11-13 05:00,Short,101274.3,1,103328.9,-2054.6,-1.99,1962.9,1.90,-2559.5,-2.48,20583.8,2.06
1307,ロングエントリー,2025-11-12 16:00,Long,103328.9,1,103328.9,-2054.6,-1.99,1962.9,1.90,-2559.5,-2.48,20583.8,2.06
1308,ショート決済,2025-11-13 18:00,Long,103622.3,1,101274.3,-2348,-2.32,407.8,0.40,-2725.7,-2.69,18235.8,1.82
1308,ショートエントリー,2025-11-13 05:00,Short,101274.3,1,101274.3,-2348,-2.32,407.8,0.40,-2725.7,-2.69,18235.8,1.82
1309,ロング決済,2025-11-14 04:00,Short,98581.6,1,103622.3,-5040.7,-4.86,76.1,0.07,-5494.3,-5.30,13195.1,1.32
1309,ロングエントリー,2025-11-13 18:00,Long,103622.3,1,103622.3,-5040.7,-4.86,76.1,0.07,-5494.3,-5.30,13195.1,1.32
1310,ショート決済,2025-11-15 01:00,Long,96757.1,1,98581.6,1824.5,1.85,4074.7,4.13,-1909,-1.94,15019.6,1.50
1310,ショートエントリー,2025-11-14 04:00,Short,98581.6,1,98581.6,1824.5,1.85,4074.7,4.13,-1909,-1.94,15019.6,1.50
1311,ロング決済,2025-11-16 10:00,Short,95364.1,1,96757.1,-1393,-1.44,617.9,0.64,-2795.3,-2.89,13626.6,1.36
1311,ロングエントリー,2025-11-15 01:00,Long,96757.1,1,96757.1,-1393,-1.44,617.9,0.64,-2795.3,-2.89,13626.6,1.36
1312,ショート決済,2025-11-16 17:00,Long,96065.4,1,95364.1,-701.3,-0.74,533,0.56,-804.9,-0.84,12925.3,1.29
1312,ショートエントリー,2025-11-16 10:00,Short,95364.1,1,95364.1,-701.3,-0.74,533,0.56,-804.9,-0.84,12925.3,1.29
1313,ロング決済,2025-11-17 01:00,Short,94554.4,1,96065.4,-1511,-1.57,542.1,0.56,-1719.4,-1.79,11414.3,1.14
1313,ロングエントリー,2025-11-16 17:00,Long,96065.4,1,96065.4,-1511,-1.57,542.1,0.56,-1719.4,-1.79,11414.3,1.14
1314,ショート決済,2025-11-17 13:00,Long,95462.7,1,94554.4,-908.3,-0.96,1596,1.69,-1010.6,-1.07,10506,1.05
1314,ショートエントリー,2025-11-17 01:00,Short,94554.4,1,94554.4,-908.3,-0.96,1596,1.69,-1010.6,-1.07,10506,1.05
1315,ロング決済,2025-11-18 06:00,Short,91900,1,95462.7,-3562.7,-3.73,572.2,0.60,-4201.1,-4.40,6943.3,0.69
1315,ロングエントリー,2025-11-17 13:00,Long,95462.7,1,95462.7,-3562.7,-3.73,572.2,0.60,-4201.1,-4.40,6943.3,0.69
1316,ショート決済,2025-11-18 21:00,Long,91474.6,1,91900,425.4,0.46,2634.9,2.87,-491.9,-0.54,7368.7,0.74
1316,ショートエントリー,2025-11-18 06:00,Short,91900,1,91900,425.4,0.46,2634.9,2.87,-491.9,-0.54,7368.7,0.74
1317,ロング決済,2025-11-19 20:00,Short,91273,1,91474.6,-201.6,-0.22,2313.4,2.53,-1474.6,-1.61,7167.1,0.72
1317,ロングエントリー,2025-11-18 21:00,Long,91474.6,1,91474.6,-201.6,-0.22,2313.4,2.53,-1474.6,-1.61,7167.1,0.72
1318,ショート決済,2025-11-20 09:00,Long,91504.9,1,91273,-231.9,-0.25,2673,2.93,-1093.6,-1.20,6935.2,0.69
1318,ショートエントリー,2025-11-19 20:00,Short,91273,1,91273,-231.9,-0.25,2673,2.93,-1093.6,-1.20,6935.2,0.69
1319,ロング決済,2025-11-21 02:00,Short,87870.9,1,91504.9,-3634,-3.97,1619,1.77,-4028.7,-4.40,3301.2,0.33
1319,ロングエントリー,2025-11-20 09:00,Long,91504.9,1,91504.9,-3634,-3.97,1619,1.77,-4028.7,-4.40,3301.2,0.33
1320,ショート決済,2025-11-22 00:00,Long,84796.2,1,87870.9,3074.7,3.50,7270.4,8.27,-365.5,-0.42,6375.9,0.64
1320,ショートエントリー,2025-11-21 02:00,Short,87870.9,1,87870.9,3074.7,3.50,7270.4,8.27,-365.5,-0.42,6375.9,0.64
1321,ロング決済,2025-11-22 23:00,Short,83917.3,1,84796.2,-878.9,-1.04,778.8,0.92,-2503,-2.95,5497,0.55
1321,ロングエントリー,2025-11-22 00:00,Long,84796.2,1,84796.2,-878.9,-1.04,778.8,0.92,-2503,-2.95,5497,0.55
1322,ショート決済,2025-11-23 11:00,Long,85845,1,83917.3,-1927.7,-2.30,10.2,0.01,-2228.7,-2.66,3569.3,0.36
1322,ショートエントリー,2025-11-22 23:00,Short,83917.3,1,83917.3,-1927.7,-2.30,10.2,0.01,-2228.7,-2.66,3569.3,0.36
1323,ロング決済,2025-11-24 10:00,Short,86698.8,1,85845,853.8,0.99,2265.4,2.64,-478.2,-0.56,4423.1,0.44
1323,ロングエントリー,2025-11-23 11:00,Long,85845,1,85845,853.8,0.99,2265.4,2.64,-478.2,-0.56,4423.1,0.44
1324,ショート決済,2025-11-25 05:00,Long,88276.5,1,86698.8,-1577.7,-1.82,1468.7,1.69,-2090.2,-2.41,2845.4,0.28
1324,ショートエントリー,2025-11-24 10:00,Short,86698.8,1,86698.8,-1577.7,-1.82,1468.7,1.69,-2090.2,-2.41,2845.4,0.28
1325,ロング決済,2025-11-25 18:00,Short,86982.1,1,88276.5,-1294.4,-1.47,884,1.00,-1315.8,-1.49,1551,0.16
1325,ロングエントリー,2025-11-25 05:00,Long,88276.5,1,88276.5,-1294.4,-1.47,884,1.00,-1315.8,-1.49,1551,0.16
1326,ショート決済,2025-11-26 10:00,Long,87521,1,86982.1,-538.9,-0.62,906.1,1.04,-1146.9,-1.32,1012.1,0.10
1326,ショートエントリー,2025-11-25 18:00,Short,86982.1,1,86982.1,-538.9,-0.62,906.1,1.04,-1146.9,-1.32,1012.1,0.10
1327,ロング決済,2025-11-27 23:00,Short,90817.7,1,87521,3296.7,3.77,4379,5.00,-1254.7,-1.43,4308.8,0.43
1327,ロングエントリー,2025-11-26 10:00,Long,87521,1,87521,3296.7,3.77,4379,5.00,-1254.7,-1.43,4308.8,0.43
1328,ショート決済,2025-11-29 00:00,Long,92200,1,90817.7,-1382.3,-1.52,267.7,0.29,-2233.1,-2.46,2926.5,0.29
1328,ショートエントリー,2025-11-27 23:00,Short,90817.7,1,90817.7,-1382.3,-1.52,267.7,0.29,-2233.1,-2.46,2926.5,0.29
1329,ロング決済,2025-11-29 04:00,Short,90793.5,1,92200,-1406.5,-1.53,542.9,0.59,-2036.7,-2.21,1520,0.15
1329,ロングエントリー,2025-11-29 00:00,Long,92200,1,92200,-1406.5,-1.53,542.9,0.59,-2036.7,-2.21,1520,0.15
1330,ショート決済,2025-11-30 01:00,Long,91032.8,1,90793.5,-239.3,-0.26,510.5,0.56,-410.7,-0.45,1280.7,0.13
1330,ショートエントリー,2025-11-29 04:00,Short,90793.5,1,90793.5,-239.3,-0.26,510.5,0.56,-410.7,-0.45,1280.7,0.13
1331,ロング決済,2025-12-01 07:00,Short,91132.7,1,91032.8,99.9,0.11,882.2,0.97,-919.8,-1.01,1380.6,0.14
1331,ロングエントリー,2025-11-30 01:00,Long,91032.8,1,91032.8,99.9,0.11,882.2,0.97,-919.8,-1.01,1380.6,0.14
1332,ショート決済,2025-12-02 06:00,Long,85471,1,91132.7,5661.7,6.21,7355,8.07,-167.3,-0.18,7042.3,0.70
1332,ショートエントリー,2025-12-01 07:00,Short,91132.7,1,91132.7,5661.7,6.21,7355,8.07,-167.3,-0.18,7042.3,0.70
1333,ロング決済,2025-12-03 21:00,Short,92958.5,1,85471,7487.5,8.76,8454,9.89,-17.4,-0.02,14529.8,1.45
1333,ロングエントリー,2025-12-02 06:00,Long,85471,1,85471,7487.5,8.76,8454,9.89,-17.4,-0.02,14529.8,1.45
1334,ショート決済,2025-12-05 12:00,Long,92473.3,1,92958.5,485.2,0.52,2116.5,2.28,-1188.5,-1.28,15015,1.50
1334,ショートエントリー,2025-12-03 21:00,Short,92958.5,1,92958.5,485.2,0.52,2116.5,2.28,-1188.5,-1.28,15015,1.50
1335,ロング決済,2025-12-05 19:00,Short,91096.1,1,92473.3,-1377.2,-1.49,146.6,0.16,-1524.7,-1.65,13637.8,1.36
1335,ロングエントリー,2025-12-05 12:00,Long,92473.3,1,92473.3,-1377.2,-1.49,146.6,0.16,-1524.7,-1.65,13637.8,1.36
1336,ショート決済,2025-12-06 15:00,Long,89564.6,1,91096.1,1531.5,1.68,3083.7,3.39,-444.5,-0.49,15169.3,1.52
1336,ショートエントリー,2025-12-05 19:00,Short,91096.1,1,91096.1,1531.5,1.68,3083.7,3.39,-444.5,-0.49,15169.3,1.52
1337,ロング決済,2025-12-07 23:00,Short,89012.4,1,89564.6,-552.2,-0.62,676.6,0.76,-936.3,-1.05,14617.1,1.46
1337,ロングエントリー,2025-12-06 15:00,Long,89564.6,1,89564.6,-552.2,-0.62,676.6,0.76,-936.3,-1.05,14617.1,1.46
1338,ショート決済,2025-12-08 02:00,Long,89857.5,1,89012.4,-845.1,-0.95,1338.2,1.50,-865.7,-0.97,13772,1.38
1338,ショートエントリー,2025-12-07 23:00,Short,89012.4,1,89012.4,-845.1,-0.95,1338.2,1.50,-865.7,-0.97,13772,1.38
1339,ロング決済,2025-12-09 00:00,Short,90822.9,1,89857.5,965.4,1.07,2392.5,2.66,-929.2,-1.03,14737.4,1.47
1339,ロングエントリー,2025-12-08 02:00,Long,89857.5,1,89857.5,965.4,1.07,2392.5,2.66,-929.2,-1.03,14737.4,1.47
1340,ショート決済,2025-12-09 23:00,Long,90387,1,90822.9,435.9,0.48,1397.9,1.54,-512,-0.56,15173.3,1.52
1340,ショートエントリー,2025-12-09 00:00,Short,90822.9,1,90822.9,435.9,0.48,1397.9,1.54,-512,-0.56,15173.3,1.52
1341,ロング決済,2025-12-10 21:00,Short,92097.7,1,90387,1710.7,1.89,4156.6,4.60,-437,-0.48,16884,1.69
1341,ロングエントリー,2025-12-09 23:00,Long,90387,1,90387,1710.7,1.89,4156.6,4.60,-437,-0.48,16884,1.69
1342,ショート決済,2025-12-11 06:00,Long,92408.9,1,92097.7,-311.2,-0.34,587.6,0.64,-2380.1,-2.58,16572.8,1.66
1342,ショートエントリー,2025-12-10 21:00,Short,92097.7,1,92097.7,-311.2,-0.34,587.6,0.64,-2380.1,-2.58,16572.8,1.66
1343,ロング決済,2025-12-11 11:00,Short,90634,1,92408.9,-1774.9,-1.92,319.9,0.35,-1802.4,-1.95,14797.9,1.48
1343,ロングエントリー,2025-12-11 06:00,Long,92408.9,1,92408.9,-1774.9,-1.92,319.9,0.35,-1802.4,-1.95,14797.9,1.48
1344,ショート決済,2025-12-12 07:00,Long,92819,1,90634,-2185,-2.41,1407.1,1.55,-2902.6,-3.20,12612.9,1.26
1344,ショートエントリー,2025-12-11 11:00,Short,90634,1,90634,-2185,-2.41,1407.1,1.55,-2902.6,-3.20,12612.9,1.26
1345,ロング決済,2025-12-13 01:00,Short,89886.6,1,92819,-2932.4,-3.16,347.9,0.37,-3123.1,-3.36,9680.5,0.97
1345,ロングエントリー,2025-12-12 07:00,Long,92819,1,92819,-2932.4,-3.16,347.9,0.37,-3123.1,-3.36,9680.5,0.97
1346,ショート決済,2025-12-14 01:00,Long,90063.3,1,89886.6,-176.7,-0.20,452.1,0.50,-749.3,-0.83,9503.8,0.95
1346,ショートエントリー,2025-12-13 01:00,Short,89886.6,1,89886.6,-176.7,-0.20,452.1,0.50,-749.3,-0.83,9503.8,0.95
1347,ロング決済,2025-12-14 21:00,Short,89325,1,90063.3,-738.3,-0.82,386.7,0.43,-1466.7,-1.63,8765.5,0.88
1347,ロングエントリー,2025-12-14 01:00,Long,90063.3,1,90063.3,-738.3,-0.82,386.7,0.43,-1466.7,-1.63,8765.5,0.88
1348,ショート決済,2025-12-15 14:00,Long,89623,1,89325,-298,-0.33,1794.8,2.01,-666.2,-0.75,8467.5,0.85
1348,ショートエントリー,2025-12-14 21:00,Short,89325,1,89325,-298,-0.33,1794.8,2.01,-666.2,-0.75,8467.5,0.85
1349,ロング決済,2025-12-16 01:00,Short,87012.1,1,89623,-2610.9,-2.91,318.6,0.36,-3031.4,-3.38,5856.6,0.59
1349,ロングエントリー,2025-12-15 14:00,Long,89623,1,89623,-2610.9,-2.91,318.6,0.36,-3031.4,-3.38,5856.6,0.59
1350,ショート決済,2025-12-16 20:00,Long,86933,1,87012.1,79.1,0.09,1901.1,2.18,-278.8,-0.32,5935.7,0.59
1350,ショートエントリー,2025-12-16 01:00,Short,87012.1,1,87012.1,79.1,0.09,1901.1,2.18,-278.8,-0.32,5935.7,0.59
1351,ロング決済,2025-12-18 03:00,Short,86393.1,1,86933,-539.9,-0.62,3414.8,3.93,-862.9,-0.99,5395.8,0.54
1351,ロングエントリー,2025-12-16 20:00,Long,86933,1,86933,-539.9,-0.62,3414.8,3.93,-862.9,-0.99,5395.8,0.54
1352,ショート決済,2025-12-18 13:00,Long,86591.2,1,86393.1,-198.1,-0.23,1106.6,1.28,-445.4,-0.52,5197.7,0.52
1352,ショートエントリー,2025-12-18 03:00,Short,86393.1,1,86393.1,-198.1,-0.23,1106.6,1.28,-445.4,-0.52,5197.7,0.52
1353,ロング決済,2025-12-19 06:00,Short,84545,1,86591.2,-2046.2,-2.36,2856.9,3.30,-2175.5,-2.51,3151.5,0.32
1353,ロングエントリー,2025-12-18 13:00,Long,86591.2,1,86591.2,-2046.2,-2.36,2856.9,3.30,-2175.5,-2.51,3151.5,0.32
1354,ショート決済,2025-12-19 17:00,Long,87907.6,1,84545,-3362.6,-3.98,22.9,0.03,-3845,-4.55,-211.1,-0.02
1354,ショートエントリー,2025-12-19 06:00,Short,84545,1,84545,-3362.6,-3.98,22.9,0.03,-3845,-4.55,-211.1,-0.02
1355,ロング決済,2025-12-20 09:00,Short,88103.3,1,87907.6,195.7,0.22,1470.1,1.67,-1105.8,-1.26,-15.4,0.00
1355,ロングエントリー,2025-12-19 17:00,Long,87907.6,1,87907.6,195.7,0.22,1470.1,1.67,-1105.8,-1.26,-15.4,0.00
1356,ショート決済,2025-12-21 18:00,Long,88512.1,1,88103.3,-408.8,-0.46,333.3,0.38,-628.3,-0.71,-424.2,-0.04
1356,ショートエントリー,2025-12-20 09:00,Short,88103.3,1,88103.3,-408.8,-0.46,333.3,0.38,-628.3,-0.71,-424.2,-0.04
