トレード番号,タイプ,日時,シグナル,価格 USDT,ポジションサイズ（数量）,ポジションサイズ（金額）,純損益 USDT,純損益 %,最大順行幅 USDT,最大順行幅 %,最大逆行幅 USDT,最大逆行幅 %,累積損益 USDT,累積損益 %
518,ロング決済,2024-12-31 12:00,Close entry(s) order LongEnt,92493.6,1,92081.8,301.05,0.33,2862.95,3.11,-369.65,-0.40,-31412.49,-3.14
518,ロングエントリー,2024-12-31 00:00,LongEnt,92081.8,1,92081.8,301.05,0.33,2862.95,3.11,-369.65,-0.40,-31412.49,-3.14
519,ショート決済,2024-12-31 18:00,Close entry(s) order ShortEnt,94000,1,93910,-202.75,-0.22,43.25,0.05,-290.35,-0.31,-31615.23,-3.16
519,ショートエントリー,2024-12-31 17:00,ShortEnt,93910,1,93910,-202.75,-0.22,43.25,0.05,-290.35,-0.31,-31615.23,-3.16
520,ショート決済,2025-01-02 04:00,Close entry(s) order ShortEnt,94612,1,94076.2,-649.01,-0.69,324.85,0.35,-798.95,-0.85,-32264.25,-3.23
520,ショートエントリー,2025-01-02 01:00,ShortEnt,94076.2,1,94076.2,-649.01,-0.69,324.85,0.35,-798.95,-0.85,-32264.25,-3.23
521,ロング決済,2025-01-04 20:00,Close entry(s) order LongEnt,97831.7,1,98267.5,-553.46,-0.56,0,0.00,-823.86,-0.84,-32817.71,-3.28
521,ロングエントリー,2025-01-04 11:00,LongEnt,98267.5,1,98267.5,-553.46,-0.56,0,0.00,-823.86,-0.84,-32817.71,-3.28
522,ショート決済,2025-01-05 14:00,Close entry(s) order ShortEnt,98307.6,1,98318.9,-106.68,-0.11,258.81,0.26,-232.09,-0.24,-32924.38,-3.29
522,ショートエントリー,2025-01-05 06:00,ShortEnt,98318.9,1,98318.9,-106.68,-0.11,258.81,0.26,-232.09,-0.24,-32924.38,-3.29
523,ロング決済,2025-01-05 22:00,Close entry(s) order LongEnt,97654.8,1,97740.2,-202.64,-0.21,171.96,0.18,-164.94,-0.17,-33127.02,-3.31
523,ロングエントリー,2025-01-05 21:00,LongEnt,97740.2,1,97740.2,-202.64,-0.21,171.96,0.18,-164.94,-0.17,-33127.02,-3.31
524,ロング決済,2025-01-07 07:00,Close entry(s) order LongEnt,101965.9,1,99219.2,2625.99,2.65,3160.37,3.18,-609.73,-0.61,-30501.03,-3.05
524,ロングエントリー,2025-01-06 20:00,LongEnt,99219.2,1,99219.2,2625.99,2.65,3160.37,3.18,-609.73,-0.61,-30501.03,-3.05
525,ショート決済,2025-01-08 16:00,Close entry(s) order ShortEnt,95628.6,1,101999.9,6252.72,6.13,6712.7,6.58,-98,-0.10,-24248.31,-2.42
525,ショートエントリー,2025-01-07 09:00,ShortEnt,101999.9,1,101999.9,6252.72,6.13,6712.7,6.58,-98,-0.10,-24248.31,-2.42
526,ロング決済,2025-01-09 20:00,Close entry(s) order LongEnt,93414.6,1,95918.7,-2617.7,-2.73,91.45,0.10,-3470.55,-3.62,-26866.01,-2.69
526,ロングエントリー,2025-01-08 17:00,LongEnt,95918.7,1,95918.7,-2617.7,-2.73,91.45,0.10,-3470.55,-3.62,-26866.01,-2.69
527,ショート決済,2025-01-10 12:00,Close entry(s) order ShortEnt,93643.7,1,92652.2,-1103.28,-1.19,1453.91,1.57,-1081.59,-1.17,-27969.28,-2.80
527,ショートエントリー,2025-01-10 02:00,ShortEnt,92652.2,1,92652.2,-1103.28,-1.19,1453.91,1.57,-1081.59,-1.17,-27969.28,-2.80
528,ショート決済,2025-01-12 08:00,Close entry(s) order ShortEnt,94562.4,1,94505.1,-170.74,-0.18,505.4,0.53,-541.8,-0.57,-28140.02,-2.81
528,ショートエントリー,2025-01-11 21:00,ShortEnt,94505.1,1,94505.1,-170.74,-0.18,505.4,0.53,-541.8,-0.57,-28140.02,-2.81
529,ショート決済,2025-01-16 03:00,Close entry(s) order ShortEnt,99385.3,1,96805.5,-2697.51,-2.78,247.42,0.26,-2993.58,-3.09,-30837.54,-3.08
529,ショートエントリー,2025-01-15 11:00,ShortEnt,96805.5,1,96805.5,-2697.51,-2.78,247.42,0.26,-2993.58,-3.09,-30837.54,-3.08
530,ロング決済,2025-01-16 18:00,Close entry(s) order LongEnt,99100,1,99573.3,-592.5,-0.59,235.76,0.24,-1064.64,-1.07,-31430.04,-3.14
530,ロングエントリー,2025-01-16 13:00,LongEnt,99573.3,1,99573.3,-592.5,-0.59,235.76,0.24,-1064.64,-1.07,-31430.04,-3.14
531,ショート決済,2025-01-17 08:00,Close entry(s) order ShortEnt,99937.4,1,99524.5,-532.58,-0.53,131.99,0.13,-1134.41,-1.14,-31962.62,-3.20
531,ショートエントリー,2025-01-17 03:00,ShortEnt,99524.5,1,99524.5,-532.58,-0.53,131.99,0.13,-1134.41,-1.14,-31962.62,-3.20
532,ショート決済,2025-01-19 08:00,Close entry(s) order ShortEnt,104524.3,1,103947.2,-702.18,-0.68,772.13,0.74,-1076.07,-1.03,-32664.8,-3.27
532,ショートエントリー,2025-01-18 23:00,ShortEnt,103947.2,1,103947.2,-702.18,-0.68,772.13,0.74,-1076.07,-1.03,-32664.8,-3.27
533,ロング決済,2025-01-21 11:00,Close entry(s) order LongEnt,102546.2,1,106693.7,-4273.04,-4.00,25.98,0.02,-6642.72,-6.22,-36937.85,-3.69
533,ロングエントリー,2025-01-21 01:00,LongEnt,106693.7,1,106693.7,-4273.04,-4.00,25.98,0.02,-6642.72,-6.22,-36937.85,-3.69
534,ショート決済,2025-01-22 01:00,Close entry(s) order ShortEnt,104955.8,1,103264.7,-1816.03,-1.76,402.74,0.39,-3344.76,-3.24,-38753.88,-3.88
534,ショートエントリー,2025-01-21 23:00,ShortEnt,103264.7,1,103264.7,-1816.03,-1.76,402.74,0.39,-3344.76,-3.24,-38753.88,-3.88
535,ロング決済,2025-01-22 18:00,Close entry(s) order LongEnt,104967,1,105664.5,-823.88,-0.78,218.9,0.21,-1055.3,-1.00,-39577.76,-3.96
535,ロングエントリー,2025-01-22 14:00,LongEnt,105664.5,1,105664.5,-823.88,-0.78,218.9,0.21,-1055.3,-1.00,-39577.76,-3.96
536,ロング決済,2025-01-24 22:00,Close entry(s) order LongEnt,105073.4,1,101641.8,3307.57,3.25,5136.31,5.05,-418.99,-0.41,-36270.19,-3.63
536,ロングエントリー,2025-01-23 19:00,LongEnt,101641.8,1,101641.8,3307.57,3.25,5136.31,5.05,-418.99,-0.41,-36270.19,-3.63
537,ロング決済,2025-01-27 08:00,Close entry(s) order LongEnt,102566.5,1,104629.7,-2187.52,-2.09,793.52,0.76,-2231.98,-2.13,-38457.71,-3.85
537,ロングエントリー,2025-01-26 11:00,LongEnt,104629.7,1,104629.7,-2187.52,-2.09,793.52,0.76,-2231.98,-2.13,-38457.71,-3.85
538,ショート決済,2025-01-28 02:00,Close entry(s) order ShortEnt,99130.3,1,101071.1,1820.68,1.80,1993.26,1.97,-196.94,-0.19,-36637.03,-3.66
538,ショートエントリー,2025-01-28 00:00,ShortEnt,101071.1,1,101071.1,1820.68,1.80,1993.26,1.97,-196.94,-0.19,-36637.03,-3.66
539,ショート決済,2025-01-30 01:00,Close entry(s) order ShortEnt,102057.3,1,102294.8,114.89,0.11,704.12,0.69,-548.88,-0.54,-36522.14,-3.65
539,ショートエントリー,2025-01-29 18:00,ShortEnt,102294.8,1,102294.8,114.89,0.11,704.12,0.69,-548.88,-0.54,-36522.14,-3.65
540,ショート決済,2025-02-01 01:00,Close entry(s) order ShortEnt,105040,1,104622.5,-543.3,-0.52,507.13,0.48,-1440.47,-1.38,-37065.43,-3.71
540,ショートエントリー,2025-01-31 22:00,ShortEnt,104622.5,1,104622.5,-543.3,-0.52,507.13,0.48,-1440.47,-1.38,-37065.43,-3.71
541,ロング決済,2025-02-01 18:00,Close entry(s) order LongEnt,101639.2,1,102450.4,-933.65,-0.91,209.93,0.20,-1161.97,-1.13,-37999.09,-3.80
541,ロングエントリー,2025-02-01 09:00,LongEnt,102450.4,1,102450.4,-933.65,-0.91,209.93,0.20,-1161.97,-1.13,-37999.09,-3.80
542,ロング決済,2025-02-02 12:00,Close entry(s) order LongEnt,99160.7,1,101204.5,-2164.02,-2.14,162.68,0.16,-2154.22,-2.13,-40163.11,-4.02
542,ロングエントリー,2025-02-02 09:00,LongEnt,101204.5,1,101204.5,-2164.02,-2.14,162.68,0.16,-2154.22,-2.13,-40163.11,-4.02
543,ロング決済,2025-02-02 22:00,Close entry(s) order LongEnt,98750,1,100207.2,-1576.57,-1.57,190.18,0.19,-2162.42,-2.16,-41739.68,-4.17
543,ロングエントリー,2025-02-02 14:00,LongEnt,100207.2,1,100207.2,-1576.57,-1.57,190.18,0.19,-2162.42,-2.16,-41739.68,-4.17
544,ロング決済,2025-02-03 12:00,Close entry(s) order LongEnt,93999.9,1,98240.5,-4355.94,-4.43,288.56,0.29,-7139.34,-7.26,-46095.62,-4.61
544,ロングエントリー,2025-02-03 04:00,LongEnt,98240.5,1,98240.5,-4355.94,-4.43,288.56,0.29,-7139.34,-7.26,-46095.62,-4.61
545,ショート決済,2025-02-05 15:00,Close entry(s) order ShortEnt,97618.4,1,99310.8,1574.24,1.58,3140.41,3.16,-1492.79,-1.50,-44521.38,-4.45
545,ショートエントリー,2025-02-05 00:00,ShortEnt,99310.8,1,99310.8,1574.24,1.58,3140.41,3.16,-1492.79,-1.50,-44521.38,-4.45
546,ロング決済,2025-02-06 09:00,Close entry(s) order LongEnt,96777.3,1,97687.5,-1026.88,-1.05,1358.59,1.39,-1640.01,-1.68,-45548.26,-4.55
546,ロングエントリー,2025-02-05 19:00,LongEnt,97687.5,1,97687.5,-1026.88,-1.05,1358.59,1.39,-1640.01,-1.68,-45548.26,-4.55
547,ショート決済,2025-02-07 21:00,Close entry(s) order ShortEnt,97901,1,97395.4,-622.78,-0.64,800.46,0.82,-646.94,-0.66,-46171.04,-4.62
547,ショートエントリー,2025-02-07 13:00,ShortEnt,97395.4,1,97395.4,-622.78,-0.64,800.46,0.82,-646.94,-0.66,-46171.04,-4.62
548,ロング決済,2025-02-08 07:00,Close entry(s) order LongEnt,96014.2,1,97728.2,-1830.25,-1.87,0,0.00,-2216.44,-2.27,-48001.28,-4.80
548,ロングエントリー,2025-02-08 03:00,LongEnt,97728.2,1,97728.2,-1830.25,-1.87,0,0.00,-2216.44,-2.27,-48001.28,-4.80
549,ショート決済,2025-02-10 15:00,Close entry(s) order ShortEnt,97115.8,1,95543.9,-1687.5,-1.77,111.57,0.12,-2123.73,-2.22,-49688.78,-4.97
549,ショートエントリー,2025-02-10 10:00,ShortEnt,95543.9,1,95543.9,-1687.5,-1.77,111.57,0.12,-2123.73,-2.22,-49688.78,-4.97
550,ショート決済,2025-02-12 17:00,Close entry(s) order ShortEnt,96330,1,98200,1753.28,1.78,3317.88,3.38,-134.22,-0.14,-47935.5,-4.79
550,ショートエントリー,2025-02-11 17:00,ShortEnt,98200,1,98200,1753.28,1.78,3317.88,3.38,-134.22,-0.14,-47935.5,-4.79
551,ショート決済,2025-02-14 11:00,Close entry(s) order ShortEnt,96495.4,1,96357,-254.11,-0.26,25.89,0.03,-620.81,-0.64,-48189.61,-4.82
551,ショートエントリー,2025-02-14 07:00,ShortEnt,96357,1,96357,-254.11,-0.26,25.89,0.03,-620.81,-0.64,-48189.61,-4.82
552,ショート決済,2025-02-16 09:00,Close entry(s) order ShortEnt,97550,1,97670,2.87,0.00,336,0.34,-100.4,-0.10,-48186.74,-4.82
552,ショートエントリー,2025-02-15 22:00,ShortEnt,97670,1,97670,2.87,0.00,336,0.34,-100.4,-0.10,-48186.74,-4.82
553,ロング決済,2025-02-17 05:00,Close entry(s) order LongEnt,96864.8,1,96910,-161.46,-0.17,167.65,0.17,-385.45,-0.40,-48348.21,-4.83
553,ロングエントリー,2025-02-16 23:00,LongEnt,96910,1,96910,-161.46,-0.17,167.65,0.17,-385.45,-0.40,-48348.21,-4.83
554,ロング決済,2025-02-18 17:00,Close entry(s) order LongEnt,95185.4,1,96198.7,-1128.13,-1.17,728.58,0.76,-1257.42,-1.31,-49476.34,-4.95
554,ロングエントリー,2025-02-17 14:00,LongEnt,96198.7,1,96198.7,-1128.13,-1.17,728.58,0.76,-1257.42,-1.31,-49476.34,-4.95
555,ショート決済,2025-02-19 10:00,Close entry(s) order ShortEnt,95430.9,1,95290,-255.33,-0.27,212.83,0.22,-205.17,-0.22,-49731.67,-4.97
555,ショートエントリー,2025-02-19 09:00,ShortEnt,95290,1,95290,-255.33,-0.27,212.83,0.22,-205.17,-0.22,-49731.67,-4.97
556,ロング決済,2025-02-20 07:00,Close entry(s) order LongEnt,96491.1,1,96153.1,222.41,0.23,362.61,0.38,-199.19,-0.21,-49509.26,-4.95
556,ロングエントリー,2025-02-20 04:00,LongEnt,96153.1,1,96153.1,222.41,0.23,362.61,0.38,-199.19,-0.21,-49509.26,-4.95
557,ショート決済,2025-02-20 22:00,Close entry(s) order ShortEnt,97506,1,96870.2,-752.43,-0.78,68.18,0.07,-713.52,-0.74,-50261.68,-5.03
557,ショートエントリー,2025-02-20 14:00,ShortEnt,96870.2,1,96870.2,-752.43,-0.78,68.18,0.07,-713.52,-0.74,-50261.68,-5.03
558,ショート決済,2025-02-21 04:00,Close entry(s) order ShortEnt,98370.2,1,96918,-1569.37,-1.62,81.35,0.08,-1616.05,-1.67,-51831.05,-5.18
558,ショートエントリー,2025-02-20 23:00,ShortEnt,96918,1,96918,-1569.37,-1.62,81.35,0.08,-1616.05,-1.67,-51831.05,-5.18
559,ショート決済,2025-02-21 21:00,Close entry(s) order ShortEnt,98861.4,1,98058.9,-920.65,-0.94,0,0.00,-924.14,-0.94,-52751.71,-5.28
559,ショートエントリー,2025-02-21 06:00,ShortEnt,98058.9,1,98058.9,-920.65,-0.94,0,0.00,-924.14,-0.94,-52751.71,-5.28
560,ショート決済,2025-02-22 22:00,Close entry(s) order ShortEnt,96513.6,1,98728,2097.26,2.12,3818.76,3.87,-615.84,-0.62,-50654.45,-5.07
560,ショートエントリー,2025-02-21 23:00,ShortEnt,98728,1,98728,2097.26,2.12,3818.76,3.87,-615.84,-0.62,-50654.45,-5.07
561,ロング決済,2025-02-23 15:00,Close entry(s) order LongEnt,96298.2,1,96589.7,-407.23,-0.42,0,0.00,-544.95,-0.56,-51061.69,-5.11
561,ロングエントリー,2025-02-23 04:00,LongEnt,96589.7,1,96589.7,-407.23,-0.42,0,0.00,-544.95,-0.56,-51061.69,-5.11
562,ロング決済,2025-02-25 01:00,Close entry(s) order LongEnt,94399.9,1,95685.1,-1399.25,-1.46,389.49,0.41,-1940.91,-2.03,-52460.94,-5.25
562,ロングエントリー,2025-02-24 14:00,LongEnt,95685.1,1,95685.1,-1399.25,-1.46,389.49,0.41,-1940.91,-2.03,-52460.94,-5.25
563,ロング決済,2025-02-27 02:00,Close entry(s) order LongEnt,86010,1,87196,-1289.92,-1.48,2181.68,2.50,-1848.32,-2.12,-53750.86,-5.38
563,ロングエントリー,2025-02-26 00:00,LongEnt,87196,1,87196,-1289.92,-1.48,2181.68,2.50,-1848.32,-2.12,-53750.86,-5.38
564,ショート決済,2025-02-27 18:00,Close entry(s) order ShortEnt,86136.7,1,86037.6,-202.4,-0.24,158.88,0.18,-344.92,-0.40,-53953.27,-5.40
564,ショートエントリー,2025-02-27 17:00,ShortEnt,86037.6,1,86037.6,-202.4,-0.24,158.88,0.18,-344.92,-0.40,-53953.27,-5.40
565,ロング決済,2025-02-28 10:00,Close entry(s) order LongEnt,81640,1,85472.9,-3933.17,-4.60,140.62,0.16,-4521.38,-5.29,-57886.43,-5.79
565,ロングエントリー,2025-02-28 00:00,LongEnt,85472.9,1,85472.9,-3933.17,-4.60,140.62,0.16,-4521.38,-5.29,-57886.43,-5.79
566,ショート決済,2025-03-03 01:00,Close entry(s) order ShortEnt,91165.4,1,85733.3,-5538.24,-6.46,666.86,0.78,-6250.04,-7.29,-63424.67,-6.34
566,ショートエントリー,2025-03-02 11:00,ShortEnt,85733.3,1,85733.3,-5538.24,-6.46,666.86,0.78,-6250.04,-7.29,-63424.67,-6.34
567,ロング決済,2025-03-03 21:00,Close entry(s) order LongEnt,92982.6,1,93277.2,-406.36,-0.44,0,0.00,-2233.17,-2.39,-63831.03,-6.38
567,ロングエントリー,2025-03-03 14:00,LongEnt,93277.2,1,93277.2,-406.36,-0.44,0,0.00,-2233.17,-2.39,-63831.03,-6.38
568,ショート決済,2025-03-04 22:00,Close entry(s) order ShortEnt,82782.5,1,89220,6334.3,7.10,6938.57,7.77,-2102.33,-2.35,-57496.73,-5.75
568,ショートエントリー,2025-03-03 23:00,ShortEnt,89220,1,89220,6334.3,7.10,6938.57,7.77,-2102.33,-2.35,-57496.73,-5.75
569,ロング決済,2025-03-06 02:00,Close entry(s) order LongEnt,89643.9,1,86893.6,2644.38,3.04,3937.26,4.53,-127.74,-0.15,-54852.35,-5.49
569,ロングエントリー,2025-03-05 13:00,LongEnt,86893.6,1,86893.6,2644.38,3.04,3937.26,4.53,-127.74,-0.15,-54852.35,-5.49
570,ショート決済,2025-03-06 14:00,Close entry(s) order ShortEnt,92704.9,1,90020.6,-2793.94,-3.10,0,0.00,-2814.11,-3.12,-57646.29,-5.76
570,ショートエントリー,2025-03-06 09:00,ShortEnt,90020.6,1,90020.6,-2793.94,-3.10,0,0.00,-2814.11,-3.12,-57646.29,-5.76
571,ショート決済,2025-03-07 16:00,Close entry(s) order ShortEnt,88315.5,1,91876.9,3453.28,3.76,7221.77,7.86,-134.23,-0.15,-54193,-5.42
571,ショートエントリー,2025-03-06 15:00,ShortEnt,91876.9,1,91876.9,3453.28,3.76,7221.77,7.86,-134.23,-0.15,-54193,-5.42
572,ロング決済,2025-03-08 12:00,Close entry(s) order LongEnt,85880.1,1,87640,-1864.01,-2.13,1297.42,1.48,-2532.78,-2.89,-56057.02,-5.61
572,ロングエントリー,2025-03-08 02:00,LongEnt,87640,1,87640,-1864.01,-2.13,1297.42,1.48,-2532.78,-2.89,-56057.02,-5.61
573,ロング決済,2025-03-09 19:00,Close entry(s) order LongEnt,84816.7,1,85966,-1251.77,-1.46,32.42,0.04,-1342.58,-1.56,-57308.78,-5.73
573,ロングエントリー,2025-03-09 16:00,LongEnt,85966,1,85966,-1251.77,-1.46,32.42,0.04,-1342.58,-1.56,-57308.78,-5.73
574,ロング決済,2025-03-11 09:00,Close entry(s) order LongEnt,77634.7,1,79023.3,-1482.59,-1.88,764.89,0.97,-2507.81,-3.17,-58791.38,-5.88
574,ロングエントリー,2025-03-11 04:00,LongEnt,79023.3,1,79023.3,-1482.59,-1.88,764.89,0.97,-2507.81,-3.17,-58791.38,-5.88
575,ショート決済,2025-03-13 10:00,Close entry(s) order ShortEnt,83880.7,1,82636.2,-1344.41,-1.63,1992.22,2.41,-1609.38,-1.95,-60135.79,-6.01
575,ショートエントリー,2025-03-12 22:00,ShortEnt,82636.2,1,82636.2,-1344.41,-1.63,1992.22,2.41,-1609.38,-1.95,-60135.79,-6.01
576,ロング決済,2025-03-13 17:00,Close entry(s) order LongEnt,82936.5,1,83244.7,-407.91,-0.49,233.75,0.28,-934.65,-1.12,-60543.7,-6.05
576,ロングエントリー,2025-03-13 15:00,LongEnt,83244.7,1,83244.7,-407.91,-0.49,233.75,0.28,-934.65,-1.12,-60543.7,-6.05
577,ショート決済,2025-03-16 13:00,Close entry(s) order ShortEnt,84365.8,1,84108.3,-358.58,-0.43,357.84,0.43,-392.36,-0.47,-60902.28,-6.09
577,ショートエントリー,2025-03-15 23:00,ShortEnt,84108.3,1,84108.3,-358.58,-0.43,357.84,0.43,-392.36,-0.47,-60902.28,-6.09
578,ロング決済,2025-03-18 10:00,Close entry(s) order LongEnt,83127.2,1,83020,7.51,0.01,1642.59,1.98,-681.21,-0.82,-60894.77,-6.09
578,ロングエントリー,2025-03-17 09:00,LongEnt,83020,1,83020,7.51,0.01,1642.59,1.98,-681.21,-0.82,-60894.77,-6.09
579,ショート決済,2025-03-21 14:00,Close entry(s) order ShortEnt,84436.8,1,84410.4,-127.71,-0.15,59.75,0.07,-402.85,-0.48,-61022.48,-6.10
579,ショートエントリー,2025-03-21 12:00,ShortEnt,84410.4,1,84410.4,-127.71,-0.15,59.75,0.07,-402.85,-0.48,-61022.48,-6.10
580,ロング決済,2025-03-23 01:00,Close entry(s) order LongEnt,84097.9,1,83979.6,17.45,0.02,516.81,0.62,-899.29,-1.07,-61005.03,-6.10
580,ロングエントリー,2025-03-21 17:00,LongEnt,83979.6,1,83979.6,17.45,0.02,516.81,0.62,-899.29,-1.07,-61005.03,-6.10
581,ショート決済,2025-03-23 17:00,Close entry(s) order ShortEnt,84298.6,1,84054.7,-344.91,-0.41,0,0.00,-305.73,-0.36,-61349.94,-6.13
581,ショートエントリー,2025-03-23 13:00,ShortEnt,84054.7,1,84054.7,-344.91,-0.41,0,0.00,-305.73,-0.36,-61349.94,-6.13
582,ショート決済,2025-03-26 00:00,Close entry(s) order ShortEnt,87723.1,1,86827.5,-1000.33,-1.15,513.6,0.59,-1966.4,-2.26,-62350.27,-6.24
582,ショートエントリー,2025-03-24 16:00,ShortEnt,86827.5,1,86827.5,-1000.33,-1.15,513.6,0.59,-1966.4,-2.26,-62350.27,-6.24
583,ロング決済,2025-03-26 23:00,Close entry(s) order LongEnt,86720,1,87608,-992.6,-1.13,593.34,0.68,-1272.86,-1.45,-63342.86,-6.33
583,ロングエントリー,2025-03-26 09:00,LongEnt,87608,1,87608,-992.6,-1.13,593.34,0.68,-1272.86,-1.45,-63342.86,-6.33
584,ロング決済,2025-03-28 11:00,Close entry(s) order LongEnt,86947.7,1,86339.7,504.03,0.58,1304.4,1.51,-237.7,-0.28,-62838.84,-6.28
584,ロングエントリー,2025-03-27 22:00,LongEnt,86339.7,1,86339.7,504.03,0.58,1304.4,1.51,-237.7,-0.28,-62838.84,-6.28
585,ショート決済,2025-03-29 10:00,Close entry(s) order ShortEnt,84234.9,1,84349.9,13.85,0.02,128.59,0.15,-150.71,-0.18,-62824.99,-6.28
585,ショートエントリー,2025-03-29 09:00,ShortEnt,84349.9,1,84349.9,13.85,0.02,128.59,0.15,-150.71,-0.18,-62824.99,-6.28
586,ロング決済,2025-03-31 01:00,Close entry(s) order LongEnt,82253.3,1,83897.1,-1743.49,-2.08,0,0.00,-2337.94,-2.79,-64568.48,-6.46
586,ロングエントリー,2025-03-29 17:00,LongEnt,83897.1,1,83897.1,-1743.49,-2.08,0,0.00,-2337.94,-2.79,-64568.48,-6.46
587,ロング決済,2025-04-01 21:00,Close entry(s) order LongEnt,83571.9,1,82598.4,873.8,1.06,1812.54,2.19,-219.46,-0.27,-63694.68,-6.37
587,ロングエントリー,2025-04-01 09:00,LongEnt,82598.4,1,82598.4,873.8,1.06,1812.54,2.19,-219.46,-0.27,-63694.68,-6.37
588,ショート決済,2025-04-03 11:00,Close entry(s) order ShortEnt,83728.3,1,86567.5,2737.02,3.16,4369.86,5.04,-1984.44,-2.29,-60957.66,-6.10
588,ショートエントリー,2025-04-03 02:00,ShortEnt,86567.5,1,86567.5,2737.02,3.16,4369.86,5.04,-1984.44,-2.29,-60957.66,-6.10
589,ショート決済,2025-04-04 06:00,Close entry(s) order ShortEnt,82680,1,83440.5,660.83,0.79,2217.34,2.66,-315.16,-0.38,-60296.83,-6.03
589,ショートエントリー,2025-04-03 18:00,ShortEnt,83440.5,1,83440.5,660.83,0.79,2217.34,2.66,-315.16,-0.38,-60296.83,-6.03
590,ロング決済,2025-04-05 07:00,Close entry(s) order LongEnt,84024.9,1,82633.7,1291.2,1.56,1896.72,2.29,-878.28,-1.06,-59005.62,-5.90
590,ロングエントリー,2025-04-04 20:00,LongEnt,82633.7,1,82633.7,1291.2,1.56,1896.72,2.29,-878.28,-1.06,-59005.62,-5.90
591,ロング決済,2025-04-07 01:00,Close entry(s) order LongEnt,81934.9,1,82992.8,-1156.86,-1.39,102.5,0.12,-1164.9,-1.40,-60162.48,-6.02
591,ロングエントリー,2025-04-06 17:00,LongEnt,82992.8,1,82992.8,-1156.86,-1.39,102.5,0.12,-1164.9,-1.40,-60162.48,-6.02
592,ロング決済,2025-04-10 17:00,Close entry(s) order LongEnt,81518,1,81978.6,-558.7,-0.68,276.01,0.34,-767.79,-0.94,-60721.18,-6.07
592,ロングエントリー,2025-04-10 13:00,LongEnt,81978.6,1,81978.6,-558.7,-0.68,276.01,0.34,-767.79,-0.94,-60721.18,-6.07
593,ショート決済,2025-04-11 15:00,Close entry(s) order ShortEnt,81058,1,80254.1,-900.69,-1.12,0,0.00,-1084.75,-1.35,-61621.87,-6.16
593,ショートエントリー,2025-04-11 11:00,ShortEnt,80254.1,1,80254.1,-900.69,-1.12,0,0.00,-1084.75,-1.35,-61621.87,-6.16
594,ショート決済,2025-04-13 05:00,Close entry(s) order ShortEnt,85475,1,83568.6,-2007.83,-2.40,258.46,0.31,-2347.94,-2.81,-63629.69,-6.36
594,ショートエントリー,2025-04-12 17:00,ShortEnt,83568.6,1,83568.6,-2007.83,-2.40,258.46,0.31,-2347.94,-2.81,-63629.69,-6.36
595,ショート決済,2025-04-14 11:00,Close entry(s) order ShortEnt,85091,1,83950,-1242.42,-1.48,899.73,1.07,-1627.87,-1.94,-64872.12,-6.49
595,ショートエントリー,2025-04-14 04:00,ShortEnt,83950,1,83950,-1242.42,-1.48,899.73,1.07,-1627.87,-1.94,-64872.12,-6.49
596,ロング決済,2025-04-15 23:00,Close entry(s) order LongEnt,85096,1,84299.9,694.46,0.82,2092.52,2.48,-178.08,-0.21,-64177.66,-6.42
596,ロングエントリー,2025-04-15 01:00,LongEnt,84299.9,1,84299.9,694.46,0.82,2092.52,2.48,-178.08,-0.21,-64177.66,-6.42
597,ロング決済,2025-04-17 20:00,Close entry(s) order LongEnt,84525,1,83990.4,433.49,0.52,979.51,1.17,-279.19,-0.33,-63744.16,-6.37
597,ロングエントリー,2025-04-17 03:00,LongEnt,83990.4,1,83990.4,433.49,0.52,979.51,1.17,-279.19,-0.33,-63744.16,-6.37
598,ショート決済,2025-04-18 05:00,Close entry(s) order ShortEnt,85090.3,1,84866.5,-325.77,-0.38,365.58,0.43,-284.42,-0.33,-64069.94,-6.41
598,ショートエントリー,2025-04-18 03:00,ShortEnt,84866.5,1,84866.5,-325.77,-0.38,365.58,0.43,-284.42,-0.33,-64069.94,-6.41
599,ショート決済,2025-04-19 11:00,Close entry(s) order ShortEnt,84750.5,1,84485.8,-366.24,-0.43,142.61,0.17,-339.89,-0.40,-64436.18,-6.44
